0,0,0,0,0,0,0,0,0,0,0,0
0.4148081864904552,0.4148081864904552,0.4148081864904552,0.4148081864904552,0.4148081864904552,0.4148081864904552,0.4148081864904552,0.4148081864904552,0.4148081864904552,0.4148081864904552,0.4148081864904552,0.4148081864904552
,0.08062591776798825,0.08062591776798825,0.08062591776798825,0.08062591776798825,0.08062591776798825,0.08062591776798825,0.08062591776798825,0.08062591776798825,0.08062591776798825,0.08062591776798825,0.08062591776798825
,,0.05224394273127753,0.05224394273127753,0.05224394273127753,0.05224394273127753,0.05224394273127753,0.05224394273127753,0.05224394273127753,0.05224394273127753,0.05224394273127753,0.05224394273127753
,,,0.04772393538913363,0.04772393538913363,0.04772393538913363,0.04772393538913363,0.04772393538913363,0.04772393538913363,0.04772393538913363,0.04772393538913363,0.04772393538913363
,,,,0.02801486784140969,0.02801486784140969,0.02801486784140969,0.02801486784140969,0.02801486784140969,0.02801486784140969,0.02801486784140969,0.02801486784140969
,,,,,0.021659324522760644,0.021659324522760644,0.021659324522760644,0.021659324522760644,0.021659324522760644,0.021659324522760644,0.021659324522760644
,,,,,,0.020948054331864904,0.020948054331864904,0.020948054331864904,0.020948054331864904,0.020948054331864904,0.020948054331864904
,,,,,,,0.015877386196769455,0.015877386196769455,0.015877386196769455,0.015877386196769455,0.015877386196769455
,,,,,,,,0.0078928046989721,0.0078928046989721,0.0078928046989721,0.0078928046989721
,,,,,,,,,0.006791483113069016,0.006791483113069016,0.006791483113069016
,,,,,,,,,,0.007204478707782672,0.007204478707782672
,,,,,,,,,,,0.0061031571218795886
