0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
0.0454295154185022,0.0454295154185022,0.0454295154185022,0.0454295154185022,0.0454295154185022,0.0454295154185022,0.0454295154185022,0.0454295154185022,0.0454295154185022,0.0454295154185022,0.0454295154185022
,0.03668777533039647,0.03668777533039647,0.03668777533039647,0.03668777533039647,0.03668777533039647,0.03668777533039647,0.03668777533039647,0.03668777533039647,0.03668777533039647,0.03668777533039647
,,0.039808186490455214,0.039808186490455214,0.039808186490455214,0.039808186490455214,0.039808186490455214,0.039808186490455214,0.039808186490455214,0.039808186490455214,0.039808186490455214
,,,0.018928964757709252,0.018928964757709252,0.018928964757709252,0.018928964757709252,0.018928964757709252,0.018928964757709252,0.018928964757709252,0.018928964757709252
,,,,0.01422540381791483,0.01422540381791483,0.01422540381791483,0.01422540381791483,0.01422540381791483,0.01422540381791483,0.01422540381791483
,,,,,0.015212004405286344,0.015212004405286344,0.015212004405286344,0.015212004405286344,0.015212004405286344,0.015212004405286344
,,,,,,0.012114537444933921,0.012114537444933921,0.012114537444933921,0.012114537444933921,0.012114537444933921
,,,,,,,0.007319199706314243,0.007319199706314243,0.007319199706314243,0.007319199706314243
,,,,,,,,0.006309654919236417,0.006309654919236417,0.006309654919236417
,,,,,,,,,0.005552496328928047,0.005552496328928047
,,,,,,,,,,0.005277165932452276
