0,0,0,0,0,0,0,0,0,0,0,0
0.19773311306901614,0.19773311306901614,0.19773311306901614,0.19773311306901614,0.19773311306901614,0.19773311306901614,0.19773311306901614,0.19773311306901614,0.19773311306901614,0.19773311306901614,0.19773311306901614,0.19773311306901614
,0.0620181718061674,0.0620181718061674,0.0620181718061674,0.0620181718061674,0.0620181718061674,0.0620181718061674,0.0620181718061674,0.0620181718061674,0.0620181718061674,0.0620181718061674,0.0620181718061674
,,0.05981552863436124,0.05981552863436124,0.05981552863436124,0.05981552863436124,0.05981552863436124,0.05981552863436124,0.05981552863436124,0.05981552863436124,0.05981552863436124,0.05981552863436124
,,,0.053918869309838476,0.053918869309838476,0.053918869309838476,0.053918869309838476,0.053918869309838476,0.053918869309838476,0.053918869309838476,0.053918869309838476,0.053918869309838476
,,,,0.03476046255506608,0.03476046255506608,0.03476046255506608,0.03476046255506608,0.03476046255506608,0.03476046255506608,0.03476046255506608,0.03476046255506608
,,,,,0.022944199706314245,0.022944199706314245,0.022944199706314245,0.022944199706314245,0.022944199706314245,0.022944199706314245,0.022944199706314245
,,,,,,0.020626835535976506,0.020626835535976506,0.020626835535976506,0.020626835535976506,0.020626835535976506,0.020626835535976506
,,,,,,,0.01606093979441997,0.01606093979441997,0.01606093979441997,0.01606093979441997,0.01606093979441997
,,,,,,,,0.009361233480176211,0.009361233480176211,0.009361233480176211,0.009361233480176211
,,,,,,,,,0.008191079295154184,0.008191079295154184,0.008191079295154184
,,,,,,,,,,0.00800752569750367,0.00800752569750367
,,,,,,,,,,,0.007319199706314243
