0,0,0,0,0,0,0,0,0,0,0,0,0
0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034
,0.22547265051395007,0.22547265051395007,0.22547265051395007,0.22547265051395007,0.22547265051395007,0.22547265051395007,0.22547265051395007,0.22547265051395007,0.22547265051395007,0.22547265051395007,0.22547265051395007,0.22547265051395007
,,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034,0.25236325256975034
,,,0.17419236417033773,0.17419236417033773,0.17419236417033773,0.17419236417033773,0.17419236417033773,0.17419236417033773,0.17419236417033773,0.17419236417033773,0.17419236417033773,0.17419236417033773
,,,,0.1198375550660793,0.1198375550660793,0.1198375550660793,0.1198375550660793,0.1198375550660793,0.1198375550660793,0.1198375550660793,0.1198375550660793,0.1198375550660793
,,,,,0.020122063142437592,0.020122063142437592,0.020122063142437592,0.020122063142437592,0.020122063142437592,0.020122063142437592,0.020122063142437592,0.020122063142437592
,,,,,,0.016841042584434654,0.016841042584434654,0.016841042584434654,0.016841042584434654,0.016841042584434654,0.016841042584434654,0.016841042584434654
,,,,,,,0.013284691629955946,0.013284691629955946,0.013284691629955946,0.013284691629955946,0.013284691629955946,0.013284691629955946
,,,,,,,,0.004611784140969163,0.004611784140969163,0.004611784140969163,0.004611784140969163,0.004611784140969163
,,,,,,,,,0.00952184287812041,0.00952184287812041,0.00952184287812041,0.00952184287812041
,,,,,,,,,,0.019938509544787077,0.019938509544787077,0.019938509544787077
,,,,,,,,,,,0.010737885462555066,0.010737885462555066
,,,,,,,,,,,,0.0024091409691629957
